"Year","Parental responsibility status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Does not have parental responsibility","30 - 34","Northern Ireland","Male","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Does not have parental responsibility","30 - 34","England","Male","Main scheme applicant","Not main scheme application","130","70","0.542","0"
"2023","Does not have parental responsibility","30 - 34","Scotland","Male","Main scheme applicant","Not main scheme application","20","10"," ","0"
"2023","Does not have parental responsibility","30 - 34","Wales","Male","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","Has parental responsibility","30 - 34","England","Male","Main scheme applicant","Not main scheme application","50","30","0.6","0"
"2023","Has parental responsibility","30 - 34","Scotland","Male","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Has parental responsibility","30 - 34","Wales","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Not declared","35 and over","England","Male","Main scheme applicant","Not main scheme application","25","20","0.8","0"
"2023","Does not have parental responsibility","35 and over","Northern Ireland","Male","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Does not have parental responsibility","35 and over","England","Male","Main scheme applicant","Not main scheme application","180","115","0.642","0"
"2023","Does not have parental responsibility","35 and over","Scotland","Male","Main scheme applicant","Not main scheme application","20","10","0.6","0"
"2023","Does not have parental responsibility","35 and over","Wales","Male","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","Has parental responsibility","35 and over","Northern Ireland","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Has parental responsibility","35 and over","England","Male","Main scheme applicant","Not main scheme application","330","180","0.541","0"
"2023","Has parental responsibility","35 and over","Scotland","Male","Main scheme applicant","Not main scheme application","20","15","0.65","0"
"2023","Has parental responsibility","35 and over","Wales","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Not declared","17 and under","England","Female","Main scheme applicant","Main scheme application","25","15","0.52","0"
"2023","Not declared","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","Does not have parental responsibility","17 and under","Northern Ireland","Female","Main scheme applicant","Main scheme application","20","10","0.526","0"
"2023","Does not have parental responsibility","17 and under","England","Female","Main scheme applicant","Main scheme application","585","330","0.5680000000000001","0"
"2023","Does not have parental responsibility","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","560","355","0.628","0"
"2023","Does not have parental responsibility","17 and under","Wales","Female","Main scheme applicant","Main scheme application","20","15","0.591","0"
"2023","Has parental responsibility","17 and under","England","Female","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Not declared","18","Northern Ireland","Female","Main scheme applicant","Main scheme application","85","60","0.735","0"
"2023","Not declared","18","England","Female","Main scheme applicant","Main scheme application","1385","1000","0.722","0"
"2023","Not declared","18","Scotland","Female","Main scheme applicant","Main scheme application","90","75","0.833","0"
"2023","Not declared","18","Wales","Female","Main scheme applicant","Main scheme application","45","30","0.6960000000000001","0"
"2023","Does not have parental responsibility","18","Northern Ireland","Female","Main scheme applicant","Main scheme application","6785","4585","0.676","0"
"2023","Does not have parental responsibility","18","England","Female","Main scheme applicant","Main scheme application","151240","107765","0.713","0"
"2023","Does not have parental responsibility","18","Scotland","Female","Main scheme applicant","Main scheme application","11255","9020","0.802","0"
"2023","Does not have parental responsibility","18","Wales","Female","Main scheme applicant","Main scheme application","6980","5415","0.776","0"
"2023","Has parental responsibility","18","Northern Ireland","Female","Main scheme applicant","Main scheme application","20","10"," ","0"
"2023","Has parental responsibility","18","England","Female","Main scheme applicant","Main scheme application","420","260","0.613","0"
"2023","Has parental responsibility","18","Scotland","Female","Main scheme applicant","Main scheme application","35","15","0.515","0"
"2023","Has parental responsibility","18","Wales","Female","Main scheme applicant","Main scheme application","10","10"," ","0"
"2023","Not declared","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","25","15","0.5650000000000001","0"
"2023","Not declared","19","England","Female","Main scheme applicant","Main scheme application","600","395","0.662","0"
"2023","Not declared","19","Scotland","Female","Main scheme applicant","Main scheme application","30","20","0.714","0"
"2023","Not declared","19","Wales","Female","Main scheme applicant","Main scheme application","15","10","0.733","0"
"2023","Does not have parental responsibility","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","1320","880","0.666","0"
"2023","Does not have parental responsibility","19","England","Female","Main scheme applicant","Main scheme application","39400","28285","0.718","0"
"2023","Does not have parental responsibility","19","Scotland","Female","Main scheme applicant","Main scheme application","3345","2465","0.737","0"
"2023","Does not have parental responsibility","19","Wales","Female","Main scheme applicant","Main scheme application","1890","1430","0.756","0"
"2023","Has parental responsibility","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","Has parental responsibility","19","England","Female","Main scheme applicant","Main scheme application","210","135","0.633","0"
"2023","Has parental responsibility","19","Scotland","Female","Main scheme applicant","Main scheme application","15","5"," ","0"
"2023","Has parental responsibility","19","Wales","Female","Main scheme applicant","Main scheme application","10","5"," ","0"
"2023","Not declared","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Not declared","20","England","Female","Main scheme applicant","Main scheme application","240","155","0.646","0"
"2023","Not declared","20","Scotland","Female","Main scheme applicant","Main scheme application","20","15","0.75","0"
"2023","Not declared","20","Wales","Female","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","Does not have parental responsibility","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","520","320","0.612","0"
"2023","Does not have parental responsibility","20","England","Female","Main scheme applicant","Main scheme application","12905","8440","0.654","0"
"2023","Does not have parental responsibility","20","Scotland","Female","Main scheme applicant","Main scheme application","1765","1205","0.682","0"
"2023","Does not have parental responsibility","20","Wales","Female","Main scheme applicant","Main scheme application","675","450","0.666","0"
"2023","Has parental responsibility","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","10","5"," ","0"
"2023","Has parental responsibility","20","England","Female","Main scheme applicant","Main scheme application","230","145","0.633","0"
"2023","Has parental responsibility","20","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," ","0"
