"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2019","Scotland","30 - 34","Northern Ireland","All","5","0"," "
"2020","Scotland","30 - 34","Northern Ireland","All","15","5"," "
"2021","Scotland","30 - 34","Northern Ireland","All","15","0"," "
"2022","Scotland","30 - 34","Northern Ireland","All","15","5"," "
"2023","Scotland","30 - 34","Northern Ireland","All","10","0"," "
"2022","Wales","30 - 34","Northern Ireland","All","5","0"," "
"2023","Wales","30 - 34","Northern Ireland","All","5","0"," "
"2019","Scotland","35 and over","Northern Ireland","All","10","0"," "
"2020","Scotland","35 and over","Northern Ireland","All","5","0"," "
"2021","Scotland","35 and over","Northern Ireland","All","10","5"," "
"2022","Scotland","35 and over","Northern Ireland","All","10","0"," "
"2023","Scotland","35 and over","Northern Ireland","All","5","0"," "
"2022","Wales","35 and over","Northern Ireland","All","5","0"," "
"2023","Wales","35 and over","Northern Ireland","All","5","5"," "
"2022","Wales","18","England","All","5","0"," "
"2023","Wales","18","England","All","5","0"," "
"2019","England","21 - 24","England","All","15","10","0.733"
"2020","England","21 - 24","England","All","15","5"," "
"2021","England","21 - 24","England","All","15","10","0.667"
"2022","England","21 - 24","England","All","5","0"," "
"2023","England","21 - 24","England","All","10","10"," "
"2019","Scotland","21 - 24","England","All","180","45","0.244"
"2020","Scotland","21 - 24","England","All","115","25","0.226"
"2021","Scotland","21 - 24","England","All","240","50","0.213"
"2022","Scotland","21 - 24","England","All","155","35","0.232"
"2023","Scotland","21 - 24","England","All","105","30","0.276"
"2022","Wales","21 - 24","England","All","175","90","0.526"
"2023","Wales","21 - 24","England","All","145","80","0.552"
"2019","England","25 - 29","England","All","5","0"," "
"2020","England","25 - 29","England","All","10","5"," "
"2021","England","25 - 29","England","All","15","5"," "
"2022","England","25 - 29","England","All","5","0"," "
"2023","England","25 - 29","England","All","5","5"," "
"2019","Scotland","25 - 29","England","All","75","20","0.28"
"2020","Scotland","25 - 29","England","All","75","20","0.24"
"2021","Scotland","25 - 29","England","All","125","30","0.24"
"2022","Scotland","25 - 29","England","All","105","15","0.162"
"2023","Scotland","25 - 29","England","All","55","15","0.291"
"2022","Wales","25 - 29","England","All","10","0"," "
"2023","Wales","25 - 29","England","All","10","5"," "
"2019","England","30 - 34","England","All","10","10"," "
"2020","England","30 - 34","England","All","10","5"," "
"2021","England","30 - 34","England","All","5","0"," "
"2023","England","30 - 34","England","All","5","5"," "
"2019","Scotland","30 - 34","England","All","25","0"," "
"2020","Scotland","30 - 34","England","All","35","15","0.429"
"2021","Scotland","30 - 34","England","All","55","5"," "
"2022","Scotland","30 - 34","England","All","35","5"," "
"2023","Scotland","30 - 34","England","All","25","5"," "
"2022","Wales","30 - 34","England","All","15","5"," "
"2023","Wales","30 - 34","England","All","5","0"," "
"2019","England","35 and over","England","All","10","5"," "
"2020","England","35 and over","England","All","15","5"," "
"2021","England","35 and over","England","All","10","10","1"
"2022","England","35 and over","England","All","10","5"," "
"2023","England","35 and over","England","All","10","5"," "
"2019","Scotland","35 and over","England","All","30","0"," "
"2020","Scotland","35 and over","England","All","15","5"," "
"2021","Scotland","35 and over","England","All","35","10","0.28600000000000003"
"2022","Scotland","35 and over","England","All","15","5"," "
"2023","Scotland","35 and over","England","All","5","5"," "
"2023","Wales","35 and over","England","All","5","5"," "
"2019","Scotland","18","Scotland","All","20","0"," "
"2020","Scotland","18","Scotland","All","25","0"," "
"2021","Scotland","18","Scotland","All","20","0"," "
"2022","Scotland","18","Scotland","All","20","0"," "
"2023","Scotland","18","Scotland","All","30","0"," "
"2019","Scotland","19","Scotland","All","10","0"," "
"2020","Scotland","19","Scotland","All","5","0"," "
"2021","Scotland","19","Scotland","All","10","0"," "
"2022","Scotland","19","Scotland","All","15","0"," "
"2023","Scotland","19","Scotland","All","10","0"," "
"2019","Scotland","20","Scotland","All","15","0"," "
"2020","Scotland","20","Scotland","All","15","0"," "
"2021","Scotland","20","Scotland","All","25","0"," "
"2022","Scotland","20","Scotland","All","20","0"," "
"2023","Scotland","20","Scotland","All","15","0"," "
"2019","Scotland","21 - 24","Scotland","All","5700","1320","0.232"
"2020","Scotland","21 - 24","Scotland","All","5980","1400","0.234"
"2021","Scotland","21 - 24","Scotland","All","7875","1615","0.20500000000000002"
"2022","Scotland","21 - 24","Scotland","All","5795","1500","0.259"
"2023","Scotland","21 - 24","Scotland","All","4840","1425","0.294"
"2022","Wales","21 - 24","Scotland","All","10","5"," "
"2023","Wales","21 - 24","Scotland","All","10","0"," "
"2019","Scotland","25 - 29","Scotland","All","4615","1040","0.225"
"2020","Scotland","25 - 29","Scotland","All","4540","1075","0.23700000000000002"
"2021","Scotland","25 - 29","Scotland","All","6010","1215","0.202"
"2022","Scotland","25 - 29","Scotland","All","4205","1070","0.255"
"2023","Scotland","25 - 29","Scotland","All","3055","830","0.272"
"2022","Wales","25 - 29","Scotland","All","5","5"," "
"2023","Wales","25 - 29","Scotland","All","5","5"," "
"2019","Scotland","30 - 34","Scotland","All","1845","425","0.229"
"2020","Scotland","30 - 34","Scotland","All","1950","475","0.244"
"2021","Scotland","30 - 34","Scotland","All","2285","475","0.20700000000000002"
"2022","Scotland","30 - 34","Scotland","All","1710","455","0.266"
"2023","Scotland","30 - 34","Scotland","All","1235","345","0.28"
"2023","Wales","30 - 34","Scotland","All","5","0"," "
"2019","Scotland","35 and over","Scotland","All","2945","680","0.23"
"2020","Scotland","35 and over","Scotland","All","2980","770","0.259"
"2021","Scotland","35 and over","Scotland","All","3330","690","0.20700000000000002"
"2022","Scotland","35 and over","Scotland","All","2430","620","0.256"
"2023","Scotland","35 and over","Scotland","All","1960","595","0.304"
"2022","Wales","35 and over","Scotland","All","5","0"," "
"2020","England","18","Wales","All","5","0"," "
"2022","Wales","18","Wales","All","20","0"," "
"2023","Wales","18","Wales","All","5","0"," "
"2023","Wales","20","Wales","All","5","0"," "
"2019","Scotland","21 - 24","Wales","All","5","0"," "
"2020","Scotland","21 - 24","Wales","All","15","0"," "
"2021","Scotland","21 - 24","Wales","All","5","0"," "
"2022","Scotland","21 - 24","Wales","All","15","10"," "
"2023","Scotland","21 - 24","Wales","All","10","0"," "
"2022","Wales","21 - 24","Wales","All","1435","745","0.52"
"2023","Wales","21 - 24","Wales","All","1335","685","0.513"
"2019","Scotland","25 - 29","Wales","All","10","0"," "
"2020","Scotland","25 - 29","Wales","All","15","0"," "
"2021","Scotland","25 - 29","Wales","All","5","0"," "
"2022","Scotland","25 - 29","Wales","All","5","0"," "
"2023","Scotland","25 - 29","Wales","All","10","0"," "
"2022","Wales","25 - 29","Wales","All","525","280","0.531"
"2023","Wales","25 - 29","Wales","All","455","240","0.523"
"2019","Scotland","30 - 34","Wales","All","5","0"," "
"2022","Wales","30 - 34","Wales","All","190","100","0.526"
"2023","Wales","30 - 34","Wales","All","155","80","0.529"
"2019","Scotland","35 and over","Wales","All","5","0"," "
"2022","Wales","35 and over","Wales","All","210","105","0.495"
"2023","Wales","35 and over","Wales","All","170","90","0.518"
"2019","Scotland","21 - 24","Not EU","All","45","10","0.222"
"2020","Scotland","21 - 24","Not EU","All","85","25","0.294"
"2021","Scotland","21 - 24","Not EU","All","45","10"," "
"2022","Scotland","21 - 24","Not EU","All","45","10"," "
"2023","Scotland","21 - 24","Not EU","All","80","10","0.138"
"2022","Wales","21 - 24","Not EU","All","10","5"," "
"2023","Wales","21 - 24","Not EU","All","10","0"," "
"2019","Scotland","25 - 29","Not EU","All","60","15","0.267"
"2020","Scotland","25 - 29","Not EU","All","60","15","0.267"
"2021","Scotland","25 - 29","Not EU","All","70","20","0.257"
"2022","Scotland","25 - 29","Not EU","All","95","20","0.221"
"2023","Scotland","25 - 29","Not EU","All","70","20","0.257"
"2022","Wales","25 - 29","Not EU","All","30","5"," "
"2023","Wales","25 - 29","Not EU","All","10","5"," "
"2019","Scotland","30 - 34","Not EU","All","40","10"," "
"2020","Scotland","30 - 34","Not EU","All","45","10","0.222"
"2021","Scotland","30 - 34","Not EU","All","30","5"," "
"2022","Scotland","30 - 34","Not EU","All","70","20","0.28600000000000003"
"2023","Scotland","30 - 34","Not EU","All","50","5"," "
"2022","Wales","30 - 34","Not EU","All","20","10","0.55"
"2023","Wales","30 - 34","Not EU","All","10","5"," "
"2021","England","35 and over","Not EU","All","5","0"," "
"2019","Scotland","35 and over","Not EU","All","45","5"," "
"2020","Scotland","35 and over","Not EU","All","35","5"," "
"2021","Scotland","35 and over","Not EU","All","65","5"," "
"2022","Scotland","35 and over","Not EU","All","85","10","0.11800000000000001"
"2023","Scotland","35 and over","Not EU","All","55","5"," "
"2022","Wales","35 and over","Not EU","All","40","15","0.375"
"2023","Wales","35 and over","Not EU","All","25","5"," "
"2020","Scotland","19","EU (excluding UK)","All","5","0"," "
"2019","Scotland","20","EU (excluding UK)","All","10","0"," "
"2020","Scotland","20","EU (excluding UK)","All","10","0"," "
"2019","Scotland","21 - 24","EU (excluding UK)","All","430","70","0.165"
"2020","Scotland","21 - 24","EU (excluding UK)","All","460","95","0.209"
"2021","Scotland","21 - 24","EU (excluding UK)","All","290","55","0.183"
"2022","Scotland","21 - 24","EU (excluding UK)","All","160","20","0.125"
"2023","Scotland","21 - 24","EU (excluding UK)","All","140","25","0.186"
"2022","Wales","21 - 24","EU (excluding UK)","All","45","20","0.444"
"2023","Wales","21 - 24","EU (excluding UK)","All","25","10"," "
"2019","Scotland","25 - 29","EU (excluding UK)","All","200","35","0.165"
"2020","Scotland","25 - 29","EU (excluding UK)","All","295","60","0.197"
"2021","Scotland","25 - 29","EU (excluding UK)","All","195","35","0.19"
"2022","Scotland","25 - 29","EU (excluding UK)","All","125","35","0.28"
"2023","Scotland","25 - 29","EU (excluding UK)","All","60","10","0.2"
"2022","Wales","25 - 29","EU (excluding UK)","All","15","10","0.8"
"2023","Wales","25 - 29","EU (excluding UK)","All","10","0"," "
"2019","Scotland","30 - 34","EU (excluding UK)","All","120","25","0.2"
"2020","Scotland","30 - 34","EU (excluding UK)","All","95","25","0.274"
"2021","Scotland","30 - 34","EU (excluding UK)","All","55","5"," "
"2022","Scotland","30 - 34","EU (excluding UK)","All","30","10"," "
"2023","Scotland","30 - 34","EU (excluding UK)","All","15","5"," "
"2022","Wales","30 - 34","EU (excluding UK)","All","5","0"," "
"2023","Wales","30 - 34","EU (excluding UK)","All","5","0"," "
"2019","Scotland","35 and over","EU (excluding UK)","All","55","10","0.218"
"2020","Scotland","35 and over","EU (excluding UK)","All","50","10"," "
"2021","Scotland","35 and over","EU (excluding UK)","All","30","0"," "
"2022","Scotland","35 and over","EU (excluding UK)","All","25","5"," "
"2023","Scotland","35 and over","EU (excluding UK)","All","30","5"," "
"2022","Wales","35 and over","EU (excluding UK)","All","10","0"," "
"2023","Wales","35 and over","EU (excluding UK)","All","5","0"," "
"2019","All","21 - 24","Northern Ireland","All","190","30","0.147"
"2020","All","21 - 24","Northern Ireland","All","130","25","0.177"
"2021","All","21 - 24","Northern Ireland","All","230","35","0.152"
"2022","All","21 - 24","Northern Ireland","All","180","55","0.306"
"2023","All","21 - 24","Northern Ireland","All","85","15","0.2"
"2019","All","25 - 29","Northern Ireland","All","100","20","0.22"
"2020","All","25 - 29","Northern Ireland","All","65","10","0.154"
"2021","All","25 - 29","Northern Ireland","All","90","15","0.178"
"2022","All","25 - 29","Northern Ireland","All","45","15","0.289"
"2023","All","25 - 29","Northern Ireland","All","50","10","0.2"
"2019","All","30 - 34","Northern Ireland","All","5","0"," "
"2020","All","30 - 34","Northern Ireland","All","15","5"," "
"2021","All","30 - 34","Northern Ireland","All","15","0"," "
"2022","All","30 - 34","Northern Ireland","All","20","5"," "
"2023","All","30 - 34","Northern Ireland","All","10","0"," "
"2019","All","35 and over","Northern Ireland","All","10","0"," "
"2020","All","35 and over","Northern Ireland","All","5","0"," "
"2021","All","35 and over","Northern Ireland","All","10","5"," "
"2022","All","35 and over","Northern Ireland","All","15","5"," "
"2023","All","35 and over","Northern Ireland","All","10","5"," "
"2020","All","18","England","All","5","0"," "
"2022","All","18","England","All","10","0"," "
"2023","All","18","England","All","5","0"," "
"2022","All","19","England","All","5","0"," "
"2019","All","21 - 24","England","All","195","55","0.28200000000000003"
"2020","All","21 - 24","England","All","125","30","0.248"
"2021","All","21 - 24","England","All","255","60","0.23900000000000002"
"2022","All","21 - 24","England","All","335","130","0.388"
"2023","All","21 - 24","England","All","265","115","0.442"
"2019","All","25 - 29","England","All","80","20","0.275"
"2020","All","25 - 29","England","All","90","25","0.256"
"2021","All","25 - 29","England","All","140","35","0.264"
"2022","All","25 - 29","England","All","115","20","0.183"
"2023","All","25 - 29","England","All","70","25","0.386"
"2019","All","30 - 34","England","All","35","10","0.314"
"2020","All","30 - 34","England","All","45","20","0.422"
"2021","All","30 - 34","England","All","55","5"," "
"2022","All","30 - 34","England","All","50","10","0.2"
"2023","All","30 - 34","England","All","30","10","0.333"
"2019","All","35 and over","England","All","45","5"," "
"2020","All","35 and over","England","All","30","10"," "
"2021","All","35 and over","England","All","45","20","0.444"
"2022","All","35 and over","England","All","25","10"," "
"2023","All","35 and over","England","All","20","15","0.65"
"2019","All","18","Scotland","All","20","0"," "
"2020","All","18","Scotland","All","25","0"," "
"2021","All","18","Scotland","All","20","0"," "
"2022","All","18","Scotland","All","20","0"," "
"2023","All","18","Scotland","All","30","0"," "
"2019","All","19","Scotland","All","10","0"," "
"2020","All","19","Scotland","All","5","0"," "
"2021","All","19","Scotland","All","10","0"," "
"2022","All","19","Scotland","All","15","0"," "
"2023","All","19","Scotland","All","10","0"," "
"2019","All","20","Scotland","All","15","0"," "
"2020","All","20","Scotland","All","15","0"," "
"2021","All","20","Scotland","All","25","0"," "
"2022","All","20","Scotland","All","20","0"," "
"2023","All","20","Scotland","All","15","0"," "
"2019","All","21 - 24","Scotland","All","5700","1320","0.232"
"2020","All","21 - 24","Scotland","All","5980","1400","0.234"
"2021","All","21 - 24","Scotland","All","7875","1615","0.20500000000000002"
"2022","All","21 - 24","Scotland","All","5800","1505","0.26"
"2023","All","21 - 24","Scotland","All","4850","1425","0.294"
"2019","All","25 - 29","Scotland","All","4615","1040","0.225"
"2020","All","25 - 29","Scotland","All","4540","1075","0.23700000000000002"
"2021","All","25 - 29","Scotland","All","6010","1215","0.202"
"2022","All","25 - 29","Scotland","All","4210","1075","0.255"
"2023","All","25 - 29","Scotland","All","3060","835","0.273"
"2019","All","30 - 34","Scotland","All","1845","425","0.229"
"2020","All","30 - 34","Scotland","All","1950","475","0.244"
"2021","All","30 - 34","Scotland","All","2285","475","0.20700000000000002"
"2022","All","30 - 34","Scotland","All","1710","455","0.266"
"2023","All","30 - 34","Scotland","All","1240","350","0.281"
"2019","All","35 and over","Scotland","All","2945","680","0.23"
"2020","All","35 and over","Scotland","All","2980","770","0.259"
"2021","All","35 and over","Scotland","All","3330","690","0.20700000000000002"
"2022","All","35 and over","Scotland","All","2435","625","0.256"
"2023","All","35 and over","Scotland","All","1960","595","0.304"
"2020","All","18","Wales","All","5","0"," "
"2022","All","18","Wales","All","20","0"," "
"2023","All","18","Wales","All","5","0"," "
"2023","All","20","Wales","All","5","0"," "
"2019","All","21 - 24","Wales","All","5","0"," "
"2020","All","21 - 24","Wales","All","15","0"," "
"2021","All","21 - 24","Wales","All","5","0"," "
"2022","All","21 - 24","Wales","All","1450","755","0.52"
"2023","All","21 - 24","Wales","All","1345","685","0.511"
"2019","All","25 - 29","Wales","All","10","0"," "
"2020","All","25 - 29","Wales","All","15","0"," "
"2021","All","25 - 29","Wales","All","5","0"," "
"2022","All","25 - 29","Wales","All","530","280","0.526"
"2023","All","25 - 29","Wales","All","465","240","0.512"
"2019","All","30 - 34","Wales","All","5","0"," "
"2022","All","30 - 34","Wales","All","190","100","0.526"
"2023","All","30 - 34","Wales","All","155","80","0.529"
"2019","All","35 and over","Wales","All","5","0"," "
"2022","All","35 and over","Wales","All","210","105","0.495"
"2023","All","35 and over","Wales","All","170","90","0.518"
"2019","All","21 - 24","Not EU","All","45","10","0.222"
"2020","All","21 - 24","Not EU","All","85","25","0.294"
"2021","All","21 - 24","Not EU","All","45","10"," "
"2022","All","21 - 24","Not EU","All","60","15","0.25"
"2023","All","21 - 24","Not EU","All","90","15","0.14400000000000002"
"2019","All","25 - 29","Not EU","All","60","15","0.267"
"2020","All","25 - 29","Not EU","All","60","15","0.267"
"2021","All","25 - 29","Not EU","All","70","20","0.257"
"2022","All","25 - 29","Not EU","All","125","30","0.224"
"2023","All","25 - 29","Not EU","All","80","20","0.275"
"2019","All","30 - 34","Not EU","All","40","10","0.25"
"2020","All","30 - 34","Not EU","All","45","10","0.222"
"2021","All","30 - 34","Not EU","All","30","5"," "
"2022","All","30 - 34","Not EU","All","90","30","0.34400000000000003"
"2023","All","30 - 34","Not EU","All","60","10"," "
"2019","All","35 and over","Not EU","All","45","5"," "
"2020","All","35 and over","Not EU","All","35","5"," "
"2021","All","35 and over","Not EU","All","70","5"," "
"2022","All","35 and over","Not EU","All","125","25","0.2"
"2023","All","35 and over","Not EU","All","80","10"," "
"2020","All","19","EU (excluding UK)","All","5","0"," "
"2019","All","20","EU (excluding UK)","All","10","0"," "
"2020","All","20","EU (excluding UK)","All","10","0"," "
"2019","All","21 - 24","EU (excluding UK)","All","430","70","0.165"
"2020","All","21 - 24","EU (excluding UK)","All","460","95","0.209"
"2021","All","21 - 24","EU (excluding UK)","All","290","55","0.183"
"2022","All","21 - 24","EU (excluding UK)","All","205","40","0.195"
"2023","All","21 - 24","EU (excluding UK)","All","165","35","0.20600000000000002"
"2019","All","25 - 29","EU (excluding UK)","All","200","35","0.165"
"2020","All","25 - 29","EU (excluding UK)","All","295","60","0.197"
"2021","All","25 - 29","EU (excluding UK)","All","195","35","0.19"
"2022","All","25 - 29","EU (excluding UK)","All","140","45","0.336"
"2023","All","25 - 29","EU (excluding UK)","All","70","15","0.186"
"2019","All","30 - 34","EU (excluding UK)","All","120","25","0.2"
"2020","All","30 - 34","EU (excluding UK)","All","95","25","0.274"
"2021","All","30 - 34","EU (excluding UK)","All","55","5"," "
"2022","All","30 - 34","EU (excluding UK)","All","35","10"," "
"2023","All","30 - 34","EU (excluding UK)","All","25","5"," "
"2019","All","35 and over","EU (excluding UK)","All","55","10","0.218"
"2020","All","35 and over","EU (excluding UK)","All","50","10"," "
"2021","All","35 and over","EU (excluding UK)","All","30","0"," "
"2022","All","35 and over","EU (excluding UK)","All","35","5"," "
"2023","All","35 and over","EU (excluding UK)","All","35","5"," "
"2019","Scotland","All","Northern Ireland","All","300","50","0.17"
"2020","Scotland","All","Northern Ireland","All","215","35","0.167"
"2021","Scotland","All","Northern Ireland","All","350","55","0.163"
"2022","Scotland","All","Northern Ireland","All","230","55","0.248"
"2023","Scotland","All","Northern Ireland","All","130","20","0.154"
"2022","Wales","All","Northern Ireland","All","35","20","0.629"
"2023","Wales","All","Northern Ireland","All","25","10","0.4"
"2019","England","All","England","All","40","30","0.7000000000000001"
"2020","England","All","England","All","50","20","0.4"
"2021","England","All","England","All","45","30","0.644"
"2022","England","All","England","All","20","10","0.6"
"2023","England","All","England","All","30","20","0.7000000000000001"
"2019","Scotland","All","England","All","310","65","0.216"
"2020","Scotland","All","England","All","240","60","0.258"
"2021","Scotland","All","England","All","455","95","0.20700000000000002"
"2022","Scotland","All","England","All","315","60","0.187"
"2023","Scotland","All","England","All","190","55","0.279"
"2022","Wales","All","England","All","205","100","0.483"
"2023","Wales","All","England","All","175","95","0.537"
"2019","Scotland","All","Scotland","All","15145","3460","0.229"
"2020","Scotland","All","Scotland","All","15495","3720","0.24"
"2021","Scotland","All","Scotland","All","19555","3995","0.20400000000000001"
"2022","Scotland","All","Scotland","All","14200","3650","0.257"
"2023","Scotland","All","Scotland","All","11140","3195","0.28700000000000003"
"2022","Wales","All","Scotland","All","20","10","0.5"
"2023","Wales","All","Scotland","All","20","10"," "
"2020","England","All","Wales","All","5","0"," "
"2019","Scotland","All","Wales","All","20","5"," "
"2020","Scotland","All","Wales","All","25","5"," "
"2021","Scotland","All","Wales","All","10","5"," "
"2022","Scotland","All","Wales","All","20","10"," "
"2023","Scotland","All","Wales","All","25","5"," "
"2022","Wales","All","Wales","All","2380","1230","0.516"
"2023","Wales","All","Wales","All","2125","1095","0.514"
"2021","England","All","Not EU","All","5","0"," "
"2019","Scotland","All","Not EU","All","190","40","0.216"
"2020","Scotland","All","Not EU","All","230","60","0.252"
"2021","Scotland","All","Not EU","All","215","35","0.167"
"2022","Scotland","All","Not EU","All","300","60","0.2"
"2023","Scotland","All","Not EU","All","255","40","0.153"
"2022","Wales","All","Not EU","All","100","40","0.39"
"2023","Wales","All","Not EU","All","55","15","0.23600000000000002"
"2019","Scotland","All","EU (excluding UK)","All","810","140","0.17400000000000002"
"2020","Scotland","All","EU (excluding UK)","All","910","190","0.20800000000000002"
"2021","Scotland","All","EU (excluding UK)","All","570","100","0.17400000000000002"
"2022","Scotland","All","EU (excluding UK)","All","345","65","0.194"
"2023","Scotland","All","EU (excluding UK)","All","250","50","0.192"
"2022","Wales","All","EU (excluding UK)","All","75","35","0.453"
"2023","Wales","All","EU (excluding UK)","All","40","10","0.275"
"2019","All","All","Northern Ireland","All","300","50","0.17"
"2020","All","All","Northern Ireland","All","215","35","0.167"
"2021","All","All","Northern Ireland","All","350","55","0.163"
"2022","All","All","Northern Ireland","All","260","80","0.304"
"2023","All","All","Northern Ireland","All","155","30","0.194"
"2019","All","All","England","All","355","95","0.268"
"2020","All","All","England","All","295","80","0.278"
"2021","All","All","England","All","500","125","0.246"
"2022","All","All","England","All","540","170","0.315"
"2023","All","All","England","All","395","170","0.425"
"2019","All","All","Scotland","All","15145","3460","0.229"
"2020","All","All","Scotland","All","15495","3720","0.24"
"2021","All","All","Scotland","All","19555","3995","0.20400000000000001"
"2022","All","All","Scotland","All","14220","3660","0.257"
"2023","All","All","Scotland","All","11165","3205","0.28700000000000003"
"2019","All","All","Wales","All","20","5"," "
"2020","All","All","Wales","All","30","5"," "
"2021","All","All","Wales","All","10","5"," "
"2022","All","All","Wales","All","2400","1235","0.515"
"2023","All","All","Wales","All","2150","1095","0.51"
"2019","All","All","Not EU","All","195","40","0.215"
"2020","All","All","Not EU","All","230","60","0.252"
"2021","All","All","Not EU","All","220","35","0.164"
"2022","All","All","Not EU","All","400","100","0.248"
"2023","All","All","Not EU","All","315","50","0.165"
"2019","All","All","EU (excluding UK)","All","810","140","0.17400000000000002"
"2020","All","All","EU (excluding UK)","All","910","190","0.20800000000000002"
"2021","All","All","EU (excluding UK)","All","570","100","0.17400000000000002"
"2022","All","All","EU (excluding UK)","All","420","100","0.24"
"2023","All","All","EU (excluding UK)","All","290","60","0.203"
"2022","Scotland","17 and under","All","All","5","0"," "
"2020","England","18","All","All","5","0"," "
"2019","Scotland","18","All","All","20","0"," "
"2020","Scotland","18","All","All","30","0"," "
"2021","Scotland","18","All","All","25","0"," "
"2022","Scotland","18","All","All","25","0"," "
"2023","Scotland","18","All","All","30","0"," "
"2022","Wales","18","All","All","30","0"," "
"2023","Wales","18","All","All","10","0"," "
"2019","Scotland","19","All","All","10","0"," "
"2020","Scotland","19","All","All","10","0"," "
"2021","Scotland","19","All","All","10","0"," "
"2022","Scotland","19","All","All","15","0"," "
"2023","Scotland","19","All","All","10","0"," "
"2022","Wales","19","All","All","5","0"," "
"2023","Wales","19","All","All","5","0"," "
"2019","Scotland","20","All","All","25","0"," "
"2020","Scotland","20","All","All","20","0"," "
"2021","Scotland","20","All","All","25","0"," "
"2022","Scotland","20","All","All","20","0"," "
"2023","Scotland","20","All","All","20","0"," "
"2022","Wales","20","All","All","5","0"," "
"2023","Wales","20","All","All","5","0"," "
"2019","England","21 - 24","All","All","15","10","0.733"
"2020","England","21 - 24","All","All","15","5"," "
"2021","England","21 - 24","All","All","15","10","0.667"
"2022","England","21 - 24","All","All","5","0"," "
"2023","England","21 - 24","All","All","10","10"," "
"2019","Scotland","21 - 24","All","All","6550","1475","0.225"
"2020","Scotland","21 - 24","All","All","6780","1570","0.232"
"2021","Scotland","21 - 24","All","All","8675","1765","0.203"
"2022","Scotland","21 - 24","All","All","6335","1615","0.255"
"2023","Scotland","21 - 24","All","All","5255","1505","0.28600000000000003"
"2022","Wales","21 - 24","All","All","1685","885","0.525"
"2023","Wales","21 - 24","All","All","1530","780","0.51"
"2019","England","25 - 29","All","All","5","0"," "
"2020","England","25 - 29","All","All","10","5"," "
"2021","England","25 - 29","All","All","15","5"," "
"2022","England","25 - 29","All","All","5","0"," "
"2023","England","25 - 29","All","All","5","5"," "
"2019","Scotland","25 - 29","All","All","5050","1130","0.224"
"2020","Scotland","25 - 29","All","All","5045","1180","0.234"
"2021","Scotland","25 - 29","All","All","6500","1320","0.203"
"2022","Scotland","25 - 29","All","All","4580","1155","0.252"
"2023","Scotland","25 - 29","All","All","3285","885","0.269"
"2022","Wales","25 - 29","All","All","590","305","0.52"
"2023","Wales","25 - 29","All","All","505","255","0.509"
"2019","England","30 - 34","All","All","10","10","1"
"2020","England","30 - 34","All","All","10","5"," "
"2021","England","30 - 34","All","All","5","0"," "
"2023","England","30 - 34","All","All","5","5"," "
"2019","Scotland","30 - 34","All","All","2040","460","0.225"
"2020","Scotland","30 - 34","All","All","2140","530","0.247"
"2021","Scotland","30 - 34","All","All","2440","490","0.2"
"2022","Scotland","30 - 34","All","All","1865","490","0.263"
"2023","Scotland","30 - 34","All","All","1335","360","0.269"
"2022","Wales","30 - 34","All","All","230","120","0.517"
"2023","Wales","30 - 34","All","All","180","90","0.511"
"2019","England","35 and over","All","All","10","5"," "
"2020","England","35 and over","All","All","15","5"," "
"2021","England","35 and over","All","All","15","10","0.667"
"2022","England","35 and over","All","All","10","5"," "
"2023","England","35 and over","All","All","10","5"," "
"2019","Scotland","35 and over","All","All","3090","695","0.226"
"2020","Scotland","35 and over","All","All","3085","790","0.256"
"2021","Scotland","35 and over","All","All","3475","710","0.20500000000000002"
"2022","Scotland","35 and over","All","All","2565","640","0.25"
"2023","Scotland","35 and over","All","All","2055","610","0.297"
"2022","Wales","35 and over","All","All","265","125","0.464"
"2023","Wales","35 and over","All","All","210","100","0.47600000000000003"
"2022","All","17 and under","All","All","5","0"," "
"2019","All","18","All","All","20","0"," "
"2020","All","18","All","All","35","0"," "
"2021","All","18","All","All","25","0"," "
"2022","All","18","All","All","50","0"," "
"2023","All","18","All","All","40","0"," "
"2019","All","19","All","All","10","0"," "
"2020","All","19","All","All","10","0"," "
"2021","All","19","All","All","10","0"," "
"2022","All","19","All","All","20","0"," "
"2023","All","19","All","All","15","0"," "
"2019","All","20","All","All","25","0"," "
"2020","All","20","All","All","25","0"," "
"2021","All","20","All","All","25","0"," "
"2022","All","20","All","All","25","0"," "
"2023","All","20","All","All","25","0"," "
"2019","All","21 - 24","All","All","6565","1485","0.226"
"2020","All","21 - 24","All","All","6795","1575","0.232"
"2021","All","21 - 24","All","All","8690","1775","0.20400000000000001"
"2022","All","21 - 24","All","All","8030","2500","0.311"
"2023","All","21 - 24","All","All","6800","2290","0.337"
"2019","All","25 - 29","All","All","5060","1135","0.224"
"2020","All","25 - 29","All","All","5060","1185","0.234"
"2021","All","25 - 29","All","All","6515","1325","0.20400000000000001"
"2022","All","25 - 29","All","All","5170","1465","0.28300000000000003"
"2023","All","25 - 29","All","All","3790","1145","0.302"
"2019","All","30 - 34","All","All","2050","470","0.229"
"2020","All","30 - 34","All","All","2150","535","0.248"
"2021","All","30 - 34","All","All","2445","490","0.201"
"2022","All","30 - 34","All","All","2095","610","0.292"
"2023","All","30 - 34","All","All","1520","455","0.299"
"2019","All","35 and over","All","All","3105","705","0.227"
"2020","All","35 and over","All","All","3100","795","0.257"
